Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,15/02/2018 11:38:17,106785159,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.6924308929,0.1685627494,6281479.94117647,13413175.4210057,53251994,1,106785158,7627511.28571429,14504942.9201317,53251994,311,105759330,52879665.0,30945709.4489766,74761586,30997744,0,0,0,0,496,100,0.1404689579,0.0280937916,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6171284.5,2208037.79788402,7732603,4609966,23610647.25,20673790.8264734,53251994,6646985,DoS attacks-Slowloris
80,6,15/02/2018 11:13:31,108190085,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.3847676522,0.166373841,6364122.64705882,13519972.0556116,53247982,2,108190083,7727863.07142857,14615837.1821191,53247982,339,107167620,53583810.0,31942943.5566976,76170882,30996738,0,0,0,0,496,100,0.1386448675,0.0277289735,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6153885.0,2020163.06165666,7582356,4725414,23970578.25,20633083.9039309,53247982,6657436,DoS attacks-Slowloris
80,6,15/02/2018 11:05:43,3019667,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9934870302,1509833.5,715810.558556173,2015988,1003679,3019667,1509833.5,715810.558556173,2015988,1003679,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9934870302,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:31:11,3071956,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9765764874,1535978.0,722204.925178443,2046654,1025302,3071956,1535978.0,722204.925178443,2046654,1025302,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9765764874,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:21:58,106830490,14,3,2530,0,230,0,180.7142857143,97.9375221341,0,0,0.0,0.0,23.6823775684,0.1591306003,6676905.625,13873801.6779867,53247802,2,106830488,8217729.84615385,15062734.9969896,53247802,192,106830486,53415243.0,31701100.3096097,75831306,30999180,0,0,0,0,456,100,0.1310487296,0.0280818706,0,230,140.5555555556,115.375204912,13311.4379084967,0,0,0,1,0,0,0,0,0,148.8235294118,180.7142857143,0.0,0,0,0,0,0,0,14,2530,3,0,26883,0,11,32,5515854.0,1724255.84429284,6735087,4296621,23949695.0,20595177.8925789,53247802,6655860,DoS attacks-Slowloris
80,6,15/02/2018 11:07:37,108126257,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.3985719121,0.1664720531,6360368.05882353,13523630.4075116,53247597,2,108126255,7723303.92857143,14620460.0327768,53247597,221,107102969,53551484.5,31891459.8190662,76102152,31000817,0,0,0,0,496,100,0.1387267109,0.0277453422,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6028509.0,2470420.375645,7775360,4281658,24017309.25,20589596.2371097,53247597,6655758,DoS attacks-Slowloris
80,6,15/02/2018 11:04:48,108861681,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.2405009436,0.1653474375,6403628.29411765,13581057.6625329,53247329,3,108861668,7775833.42857143,14680561.0992591,53247329,245,107838839,53919419.5,32414390.7395978,76839855,30998984,0,0,0,0,496,100,0.1377895313,0.0275579063,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6027218.0,2426165.39063766,7742776,4311660,24201808.0,20578815.7822656,53247329,6655858,DoS attacks-Slowloris
80,6,15/02/2018 11:07:11,3031857,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9894925783,1515928.5,707360.632520993,2016108,1015749,3031857,1515928.5,707360.632520993,2016108,1015749,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9894925783,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:19:59,118088182,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1354919665,0.0338729916,39362727.3333333,68178240.2017119,118088178,2,118088180,118088180.0,0.0,118088180,118088180,118088180,118088180.0,0.0,118088180,118088180,1,0,0,0,64,64,0.0169364958,0.0169364958,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,2.0,0.0,2,2,118088178.0,0.0,118088178,118088178,DoS attacks-Slowloris
80,6,15/02/2018 11:11:03,3047268,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9844884008,1523634.0,696129.655515408,2015872,1031396,3047268,1523634.0,696129.655515408,2015872,1031396,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9844884008,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:35:37,111160605,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1439358845,0.0359839711,37053535.0,64178601.75593,111160601,2,111160603,111160603.0,0.0,111160603,111160603,111160603,111160603.0,0.0,111160603,111160603,1,0,0,0,64,64,0.0179919856,0.0179919856,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,2.0,0.0,2,2,111160601.0,0.0,111160601,111160601,DoS attacks-Slowloris
80,6,15/02/2018 11:08:48,108349437,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.3503751385,0.1661291512,6373496.29411765,13531095.7655862,53247256,17,108349420,7739244.28571429,14627359.7575773,53247256,300,107326873,53663436.5,32054194.787902,76329175,30997698,0,0,0,0,496,100,0.1384409593,0.0276881919,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6154496.5,2245793.05735869,7742512,4566481,24010106.75,20630373.8590226,53247256,6655921,DoS attacks-Slowloris
80,6,15/02/2018 11:19:25,108126264,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.3985703973,0.1664720424,6360368.47058824,13513730.6102813,53247609,3,108126259,7723304.21428571,14609188.9185578,53247609,341,107103309,53551654.5,31894421.1822658,76104416,30998893,0,0,0,0,496,100,0.138726702,0.0277453404,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6155237.5,2290719.79380816,7775021,4535454,23953946.0,20634238.5220097,53247609,6655757,DoS attacks-Slowloris
80,6,15/02/2018 11:33:32,100006714,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1599892583,0.0399973146,33335571.3333333,57738900.6505937,100006711,1,100006712,100006712.0,0.0,100006712,100006712,100006713,100006713.0,0.0,100006713,100006713,1,0,0,0,64,64,0.0199986573,0.0199986573,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,1.0,0.0,1,1,100006711.0,0.0,100006711,100006711,DoS attacks-Slowloris
80,6,15/02/2018 11:28:49,3038328,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9873851671,1519164.0,701066.675061652,2014893,1023435,3038328,1519164.0,701066.675061652,2014893,1023435,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9873851671,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:41:31,2543580,2,1,8,0,8,0,4.0,5.6568542495,0,0,0.0,0.0,3.1451733384,1.1794400019,1271790.0,1798579.83806335,2543578,2,2543580,2543580.0,0.0,2543580,2543580,0,0.0,0.0,0,0,1,0,0,0,64,32,0.7862933346,0.3931466673,0,8,4.0,4.6188021535,21.3333333333,0,1,0,0,1,0,0,0,0,5.3333333333,4.0,0.0,0,0,0,0,0,0,2,8,1,0,211,219,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:41:04,3031941,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9894651644,1515970.5,700310.777912564,2011165,1020776,3031941,1515970.5,700310.777912564,2011165,1020776,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9894651644,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:25:23,106206476,14,3,2530,0,230,0,180.7142857143,97.9375221341,0,0,0.0,0.0,23.8215228985,0.1600655689,6637904.75,13827809.1795393,53247586,1,106206475,8169728.84615385,15015102.3367595,53247586,226,106206472,53103236.0,31262984.0190544,75209504,30996968,0,0,0,0,456,100,0.1318187038,0.0282468651,0,230,140.5555555556,115.375204912,13311.4379084967,0,0,0,1,0,0,0,0,0,148.8235294118,180.7142857143,0.0,0,0,0,0,0,0,14,2530,3,0,26883,0,11,32,5514796.5,1567510.77700043,6623194,4406399,23794220.5,20611145.4858605,53247586,6655973,DoS attacks-Slowloris
80,6,15/02/2018 11:13:48,2,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,4000000.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,500000.0,500000.0,0,8,5.3333333333,4.6188021535,21.3333333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,0,0,0,0,0,0,1,8,1,0,211,219,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:34:41,107454281,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.5448972014,0.1675131026,6320840.05882353,13470657.7240474,53234718,3,107454278,7675305.57142857,14565054.3266453,53234718,185,106431383,53215691.5,31421806.5660699,75434264,30997119,0,0,0,0,496,100,0.1395942522,0.0279188504,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6029311.0,2623091.80077099,7884117,4174505,23848914.0,20599654.9377988,53234718,6648087,DoS attacks-Slowloris
80,6,15/02/2018 11:30:36,106850600,14,3,2530,0,230,0,180.7142857143,97.9375221341,0,0,0.0,0.0,23.677920386,0.1591006508,6678162.5,13870999.6909864,53250522,3,106850597,8219276.69230769,15060196.6392871,53250522,134,106850596,53425298.0,31717926.6225748,75853259,30997337,0,0,0,0,456,100,0.1310240654,0.0280765854,0,230,140.5555555556,115.375204912,13311.4379084967,0,0,0,1,0,0,0,0,0,148.8235294118,180.7142857143,0.0,0,0,0,0,0,0,14,2530,3,0,26883,0,11,32,5531217.0,1747835.02701828,6767123,4295311,23947040.75,20595814.2352354,53250522,6659263,DoS attacks-Slowloris
80,6,15/02/2018 11:04:41,107838005,14,3,2530,0,230,0,180.7142857143,97.9375221341,0,0,0.0,0.0,23.4611165145,0.1576438659,6739875.3125,13953188.6997099,53247328,6,107837993,8295230.23076923,15145542.3777257,53247328,192,107837999,53918999.5,32415082.2900298,76839924,30998075,0,0,0,0,456,100,0.1298243602,0.0278195057,0,230,140.5555555556,115.375204912,13311.4379084967,0,0,0,1,0,0,0,0,0,148.8235294118,180.7142857143,0.0,0,0,0,0,0,0,14,2530,3,0,26883,0,11,32,5515351.5,1702327.75590146,6719079,4311624,24201822.5,20578808.4234947,53247328,6655969,DoS attacks-Slowloris
80,6,15/02/2018 11:00:31,3031687,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9895480635,1515843.5,707272.951280126,2015961,1015726,3031687,1515843.5,707272.951280126,2015961,1015726,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9895480635,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:20:14,3047512,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9844095774,1523756.0,696121.170234033,2015988,1031524,3047512,1523756.0,696121.170234033,2015988,1031524,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9844095774,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:33:26,2,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,4000000.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,500000.0,500000.0,0,8,5.3333333333,4.6188021535,21.3333333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,0,0,0,0,0,0,1,8,1,0,211,219,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:20:12,99999426,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1600009184,0.0400002296,33333142.0,57734692.0558064,99999422,2,99999424,99999424.0,0.0,99999424,99999424,99999424,99999424.0,0.0,99999424,99999424,1,0,0,0,64,64,0.0200001148,0.0200001148,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,2.0,0.0,2,2,99999422.0,0.0,99999422,99999422,DoS attacks-Slowloris
80,6,15/02/2018 11:11:40,106814112,14,3,2530,0,230,0,180.7142857143,97.9375221341,0,0,0.0,0.0,23.68600883,0.159155,6675882.0,13872840.1824318,53247546,2,106814110,8216470.0,15061769.735897,53247546,105,106814107,53407053.5,31690309.153022,75815486,30998621,0,0,0,0,456,100,0.1310688236,0.0280861765,0,230,140.5555555556,115.375204912,13311.4379084967,0,0,0,1,0,0,0,0,0,148.8235294118,180.7142857143,0.0,0,0,0,0,0,0,14,2530,3,0,26883,0,11,32,5515717.0,1701892.88523103,6719137,4312297,23945669.0,20595435.8455485,53247546,6655879,DoS attacks-Slowloris
80,6,15/02/2018 11:37:41,108103768,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.4034395545,0.1665066846,6359045.17647059,13521706.4686367,53252968,2,108103766,7721697.57142857,14618485.7863812,53252968,311,107078781,53539390.5,31878630.0736283,76080986,30997795,0,0,0,0,496,100,0.1387555705,0.0277511141,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6036181.0,2445596.68498467,7765479,4306883,24007851.0,20595866.430258,53252968,6649175,DoS attacks-Slowloris
80,6,15/02/2018 11:24:20,105004824,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1523739519,0.038093488,35001608.0,60624559.0724823,105004819,2,105004822,105004822.0,0.0,105004822,105004822,105004821,105004821.0,0.0,105004821,105004821,1,0,0,0,64,64,0.019046744,0.019046744,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,3.0,0.0,3,3,105004819.0,0.0,105004819,105004819,DoS attacks-Slowloris
80,6,15/02/2018 11:08:19,108349795,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.3502979863,0.1661286023,6373517.35294118,13531173.1531591,53247465,2,108349793,7739270.92857143,14627440.6730176,53247465,371,107326899,53663449.5,32054747.7454049,76329579,30997320,0,0,0,0,496,100,0.1384405019,0.0276881004,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6154366.0,2246441.47427704,7742840,4565892,24010265.25,20630461.4365453,53247465,6655892,DoS attacks-Slowloris
80,6,15/02/2018 11:29:34,3,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,2666666.66666667,666666.666666667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,333333.333333333,333333.333333333,0,8,5.3333333333,4.6188021535,21.3333333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,0,0,0,0,0,0,1,8,1,0,211,219,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:27:50,105012490,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1523628285,0.0380907071,35004163.3333333,60628987.6377221,105012488,1,105012489,105012489.0,0.0,105012489,105012489,105012489,105012489.0,0.0,105012489,105012489,1,0,0,0,64,64,0.0190453536,0.0190453536,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,1.0,0.0,1,1,105012488.0,0.0,105012488,105012488,DoS attacks-Slowloris
80,6,15/02/2018 11:00:20,1903,3,2,230,0,230,0,76.6666666667,132.7905619136,0,0,0.0,0.0,120861.797162375,2627.4303730951,475.75,772.697170091,1621,5,1898,949.0,950.3515139147,1621,277,1888,1888.0,0.0,1888,1888,0,0,0,0,104,72,1576.4582238571,1050.9721492381,0,230,38.3333333333,93.8971068067,8816.6666666667,0,0,0,1,0,0,0,0,0,46.0,76.6666666667,0.0,0,0,0,0,0,0,3,230,2,0,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:06:35,3047716,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9843436856,1523858.0,696044.802701665,2016036,1031680,3047716,1523858.0,696044.802701665,2016036,1031680,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9843436856,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:12:07,106493944,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.7572194716,0.1690236958,6264349.64705882,13394923.4343927,53247589,2,106493942,7606710.14285714,14485625.897528,53247589,433,105471047,52735523.5,30738946.4764102,74471241,30999806,0,0,0,0,496,100,0.1408530799,0.028170616,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6155652.5,2154091.20733373,7678825,4632480,23545659.25,20679264.4769933,53247589,6656058,DoS attacks-Slowloris
80,6,15/02/2018 11:31:53,1,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,8000000.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,1000000.0,1000000.0,0,8,5.3333333333,4.6188021535,21.3333333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,0,0,0,0,0,0,1,8,1,0,211,219,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:07:26,106653965,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.7215747206,0.1687700968,6273762.64705882,13406993.4103677,53247564,2,106653963,7618140.21428572,14498222.8859376,53247564,217,105631074,52815537.0,30856383.4777365,74634295,30996779,0,0,0,0,496,100,0.1406417474,0.0281283495,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6154106.0,2020560.45566768,7582858,4725354,23586437.75,20673311.3550555,53247564,6655880,DoS attacks-Slowloris
80,6,15/02/2018 11:32:29,105167881,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1521377045,0.0380344261,35055960.3333333,60718702.6734017,105167879,1,105167880,105167880.0,0.0,105167880,105167880,105167880,105167880.0,0.0,105167880,105167880,1,0,0,0,64,64,0.0190172131,0.0190172131,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,1.0,0.0,1,1,105167879.0,0.0,105167879,105167879,DoS attacks-Slowloris
80,6,15/02/2018 11:00:36,107325953,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.5730494748,0.1677133955,6313291.35294118,13454277.0546848,53247484,2,107325951,7666139.35714286,14547244.4891649,53247484,472,106302864,53151432.0,31332293.2115327,75306709,30996155,0,0,0,0,496,100,0.1397611629,0.0279522326,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6153954.0,2247148.58105823,7742928,4564980,23754510.75,20652132.0705675,53247484,6655989,DoS attacks-Slowloris
80,6,15/02/2018 11:35:46,3078040,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9746462034,1539020.0,724487.465868113,2051310,1026730,3078040,1539020.0,724487.465868113,2051310,1026730,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9746462034,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:23:32,99999215,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.160001256,0.040000314,33333071.6666667,57734570.2348997,99999211,2,99999213,99999213.0,0.0,99999213,99999213,99999213,99999213.0,0.0,99999213,99999213,1,0,0,0,64,64,0.020000157,0.020000157,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,2.0,0.0,2,2,99999211.0,0.0,99999211,99999211,DoS attacks-Slowloris
80,6,15/02/2018 11:41:24,10427388,11,1,1610,0,230,0,146.3636363636,116.0407451952,0,0,0.0,0.0,154.4010829941,1.1508155254,947944.363636364,1167260.3410455,3322612,23,10427388,1042738.8,1184928.90952803,3322612,273,0,0.0,0.0,0,0,0,0,0,0,368,40,1.0549142316,0.0959012938,0,230,123.8461538462,119.3411399824,14242.3076923077,0,0,0,1,0,0,0,0,0,134.1666666667,146.3636363636,0.0,0,0,0,0,0,0,11,1610,1,0,26883,26847,7,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:23:32,99999586,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1600006624,0.0400001656,33333195.3333333,57734784.4318495,99999582,2,99999584,99999584.0,0.0,99999584,99999584,99999584,99999584.0,0.0,99999584,99999584,1,0,0,0,64,64,0.0200000828,0.0200000828,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,2.0,0.0,2,2,99999582.0,0.0,99999582,99999582,DoS attacks-Slowloris
80,6,15/02/2018 11:41:52,30,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66666.6666666667,30.0,0.0,30,30,30,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0,0,0,40,0,66666.6666666667,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,15/02/2018 11:34:41,100014805,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1599763155,0.0399940789,33338268.3333333,57743570.2595709,100014800,2,100014802,100014802.0,0.0,100014802,100014802,100014803,100014803.0,0.0,100014803,100014803,1,0,0,0,64,64,0.0199970394,0.0199970394,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,2.0,0.0,2,2,100014800.0,0.0,100014800,100014800,DoS attacks-Slowloris
80,6,15/02/2018 11:30:09,3066788,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.978222166,1533394.0,719369.426985885,2042065,1024723,3066788,1533394.0,719369.426985885,2042065,1024723,0,0.0,0.0,0,0,0,0,0,0,120,0,0.978222166,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
